boro,month,awnd,prcp,snow,tmax,tmin,wsf2,wt01,wt02,wt03,wt04,wt06,wt08,holiday,crime_type,weekday,value
MANHATTAN,3,1,0,0,43,33,16.1,0,0,0,0,0,0,0,violent,2,52
QUEENS,3,1,0,0,43,33,16.1,0,0,0,0,0,0,0,other,2,37
MANHATTAN,3,1,0,0,39,33,14.1,0,0,0,0,0,0,0,violent,5,86
BRONX,3,0,0,0,47,34,10.1,1,0,0,0,0,0,0,theft_property,3,73
BROOKLYN,3,1,0,0,50,32,14.1,1,0,0,0,0,1,0,theft_property,5,65
STATEN ISLAND,3,1,0,0,47,33,13,0,0,0,0,0,0,0,theft_property,2,12
BRONX,3,1,0,0,50,34,21,0,0,0,0,0,0,0,other,2,34
MANHATTAN,3,1,1,0,40,33,16.1,1,0,0,0,0,0,0,violent,3,53
MANHATTAN,3,1,0,0,39,30,16.1,0,0,0,0,0,0,0,theft_property,3,112
QUEENS,3,1,0,0,42,30,17,0,0,0,0,0,0,0,violent,6,69
BRONX,3,1,0,0,49,36,25.1,0,0,0,0,0,1,0,theft_property,7,35
QUEENS,3,1,1,0,44,34,21,1,0,0,0,0,0,0,violent,6,38
QUEENS,3,0,0,0,62,44,15,1,0,0,0,0,1,0,other,6,39
BROOKLYN,3,1,0,0,39,30,16.1,0,0,0,0,0,0,0,theft_property,3,79
STATEN ISLAND,3,1,0,0,48,27,17,0,0,0,0,0,0,0,other,7,12
BRONX,3,0,0,0,52,38,12.1,1,0,0,0,0,0,0,other,4,46
STATEN ISLAND,3,1,0,0,39,30,16.1,0,0,0,0,0,0,0,theft_property,3,18
BROOKLYN,3,0,0,0,62,44,15,1,0,0,0,0,1,0,other,6,49
MANHATTAN,3,1,0,0,48,27,17,0,0,0,0,0,0,0,other,7,32
MANHATTAN,3,1,0,0,44,34,21.9,0,0,0,0,0,0,0,other,1,36
QUEENS,3,0,0,0,53,49,8.9,1,0,0,0,0,1,0,theft_property,5,51
QUEENS,3,1,0,0,40,30,19.9,0,0,0,0,0,0,0,violent,6,47
QUEENS,3,1,0,0,40,31,17,0,0,0,0,0,0,0,theft_property,7,40
BRONX,3,1,0,0,43,32,17,1,0,0,0,0,0,0,violent,2,74
MANHATTAN,3,1,0,0,41,31,19.9,1,0,0,0,0,0,0,violent,4,80
STATEN ISLAND,3,0,0,0,62,44,15,1,0,0,0,0,1,0,theft_property,6,7
MANHATTAN,3,0,0,0,53,49,8.9,1,0,0,0,0,1,0,theft_property,5,97
BROOKLYN,3,1,0,0,43,32,17,1,0,0,0,0,0,0,violent,2,75
QUEENS,3,1,0,0,48,27,17,0,0,0,0,0,0,0,violent,7,48
MANHATTAN,3,0,0,0,52,38,12.1,1,0,0,0,0,0,0,other,4,60
BROOKLYN,3,1,1,1,39,31,21.9,1,1,0,0,0,0,0,theft_property,4,41
MANHATTAN,3,1,0,0,49,36,25.1,0,0,0,0,0,1,0,violent,7,60
BROOKLYN,3,1,0,0,49,35,14.1,0,0,0,0,0,0,0,theft_property,6,47
BRONX,3,0,0,0,62,44,15,1,0,0,0,0,1,0,violent,6,69
QUEENS,3,1,0,0,43,32,17,1,0,0,0,0,0,0,theft_property,2,41
QUEENS,3,0,0,0,52,38,12.1,1,0,0,0,0,0,0,violent,4,65
BROOKLYN,3,1,0,0,45,33,19.9,0,0,0,0,0,0,0,violent,1,74
BROOKLYN,3,1,0,0,42,30,17,0,0,0,0,0,0,0,theft_property,6,79
STATEN ISLAND,3,1,0,0,50,32,14.1,1,0,0,0,0,1,0,other,5,8
BROOKLYN,3,1,0,0,40,30,19.9,0,0,0,0,0,0,0,violent,6,84
QUEENS,3,1,0,0,51,35,12.1,0,0,0,0,0,0,0,violent,7,59
BROOKLYN,3,1,0,0,40,30,19.9,0,0,0,0,0,0,0,theft_property,6,72
MANHATTAN,3,1,0,0,58,39,16.1,0,0,0,0,0,0,0,other,7,31
BRONX,3,1,0,0,41,31,19.9,1,0,0,0,0,0,0,other,4,34
QUEENS,3,1,0,0,49,36,25.1,0,0,0,0,0,1,0,theft_property,7,34
STATEN ISLAND,3,1,0,0,40,30,19.9,0,0,0,0,0,0,0,theft_property,6,5
MANHATTAN,3,1,0,0,50,32,14.1,1,0,0,0,0,1,0,theft_property,5,85
BRONX,3,1,0,0,48,32,17,0,0,0,0,0,0,0,theft_property,5,82
BROOKLYN,3,1,0,0,50,34,21,0,0,0,0,0,0,0,other,2,44
MANHATTAN,3,1,0,0,43,32,17,1,0,0,0,0,0,0,theft_property,2,107
BROOKLYN,3,1,0,0,49,36,25.1,0,0,0,0,0,1,0,violent,7,104
BRONX,3,1,0,0,47,33,13,0,0,0,0,0,0,0,other,2,45
BROOKLYN,3,1,0,0,48,32,17,0,0,0,0,0,0,0,violent,5,112
MANHATTAN,3,1,1,1,39,33,21.9,1,1,0,0,0,0,0,violent,4,49
BROOKLYN,3,1,1,1,39,31,21.9,1,1,0,0,0,0,0,other,4,27
BROOKLYN,3,1,1,0,40,33,16.1,1,0,0,0,0,0,0,theft_property,3,81
MANHATTAN,3,1,0,0,44,34,21.9,0,0,0,0,0,0,0,theft_property,1,47
BRONX,3,1,0,0,48,27,17,0,0,0,0,0,0,0,theft_property,7,63
BROOKLYN,3,1,0,0,48,27,17,0,0,0,0,0,0,0,violent,7,98
MANHATTAN,3,1,0,0,42,30,17,0,0,0,0,0,0,0,theft_property,6,102
BRONX,3,1,0,0,39,33,14.1,0,0,0,0,0,0,0,violent,5,78
QUEENS,3,1,0,0,43,33,16.1,0,0,0,0,0,0,0,theft_property,2,52
QUEENS,3,0,0,0,47,32,15,0,0,0,0,0,0,0,theft_property,3,63
STATEN ISLAND,3,1,0,0,43,33,16.1,0,0,0,0,0,0,0,other,2,4
QUEENS,3,1,0,0,58,39,16.1,0,0,0,0,0,0,0,other,7,40
BRONX,3,1,0,0,42,30,17,0,0,0,0,0,0,0,violent,6,83
BRONX,3,0,0,0,47,34,10.1,1,0,0,0,0,0,0,other,3,28
BRONX,3,1,0,0,47,33,13,0,0,0,0,0,0,0,theft_property,2,48
BRONX,3,0,0,0,52,38,12.1,1,0,0,0,0,0,0,theft_property,4,51
STATEN ISLAND,3,1,0,0,43,33,16.1,0,0,0,0,0,0,0,violent,2,10
MANHATTAN,3,1,0,0,50,34,21,0,0,0,0,0,0,0,other,2,27
BRONX,3,1,0,0,40,31,17,0,0,0,0,0,0,0,theft_property,7,50
BROOKLYN,3,1,0,0,43,33,16.1,0,0,0,0,0,0,0,theft_property,2,61
MANHATTAN,3,1,0,0,43,28,16.1,0,0,0,0,0,0,0,theft_property,1,37
STATEN ISLAND,3,1,1,1,39,31,21.9,1,1,0,0,0,0,0,violent,4,5
BRONX,3,1,1,1,39,31,21.9,1,1,0,0,0,0,0,other,4,23
MANHATTAN,3,1,0,0,43,32,17,1,0,0,0,0,0,0,violent,2,46
BROOKLYN,3,0,0,0,62,44,15,1,0,0,0,0,1,0,violent,6,82
MANHATTAN,3,1,1,1,39,31,21.9,1,1,0,0,0,0,0,theft_property,4,54
BRONX,3,1,0,0,42,30,17,0,0,0,0,0,0,0,theft_property,6,50
QUEENS,3,0,0,0,53,49,8.9,1,0,0,0,0,1,0,other,5,40
QUEENS,3,1,0,0,39,33,14.1,0,0,0,0,0,0,0,other,5,48
MANHATTAN,3,1,0,0,45,32,13,0,0,0,0,0,0,0,violent,1,45
BRONX,3,0,0,0,47,32,15,0,0,0,0,0,0,0,other,3,52
MANHATTAN,3,0,0,0,52,38,12.1,1,0,0,0,0,0,0,violent,4,80
MANHATTAN,3,1,1,0,44,34,21,1,0,0,0,0,0,0,other,6,26
MANHATTAN,3,1,0,0,45,32,13,0,0,0,0,0,0,0,theft_property,1,55
MANHATTAN,3,1,0,0,40,30,19.9,0,0,0,0,0,0,0,theft_property,6,107
STATEN ISLAND,3,1,0,0,44,34,21.9,0,0,0,0,0,0,0,violent,1,10
QUEENS,3,1,1,0,40,33,16.1,1,0,0,0,0,0,0,other,3,43
BRONX,3,1,0,0,43,28,16.1,0,0,0,0,0,0,0,other,1,26
BRONX,3,0,0,0,53,49,8.9,1,0,0,0,0,1,0,other,5,26
MANHATTAN,3,1,1,0,44,34,21,1,0,0,0,0,0,0,theft_property,6,56
BRONX,3,1,0,0,39,33,14.1,0,0,0,0,0,0,0,other,5,34
STATEN ISLAND,3,1,0,0,39,33,14.1,0,0,0,0,0,0,0,violent,5,13
BROOKLYN,3,1,0,0,45,32,13,0,0,0,0,0,0,0,theft_property,1,37
MANHATTAN,3,1,0,0,48,32,17,0,0,0,0,0,0,0,other,5,54
BROOKLYN,3,1,0,0,42,30,17,0,0,0,0,0,0,0,other,6,61
MANHATTAN,3,1,0,0,40,31,17,0,0,0,0,0,0,0,violent,7,63
BRONX,3,0,0,0,47,34,10.1,1,0,0,0,0,0,0,violent,3,77
BROOKLYN,3,1,0,0,47,33,13,0,0,0,0,0,0,0,other,2,53
BRONX,3,1,0,0,44,34,21.9,0,0,0,0,0,0,0,other,1,29
STATEN ISLAND,3,1,0,0,43,28,16.1,0,0,0,0,0,0,0,violent,1,10
MANHATTAN,3,1,0,0,51,35,12.1,0,0,0,0,0,0,0,theft_property,7,53
QUEENS,3,1,0,0,43,28,16.1,0,0,0,0,0,0,0,violent,1,56
BROOKLYN,3,1,0,0,58,39,16.1,0,0,0,0,0,0,0,theft_property,7,56
BROOKLYN,3,1,1,1,39,33,21.9,1,1,0,0,0,0,0,theft_property,4,51
BROOKLYN,3,1,0,0,43,28,16.1,0,0,0,0,0,0,0,theft_property,1,40
MANHATTAN,3,1,0,0,43,33,16.1,0,0,0,0,0,0,0,other,2,33
STATEN ISLAND,3,0,0,0,47,34,10.1,1,0,0,0,0,0,0,theft_property,3,15
QUEENS,3,1,0,0,49,36,25.1,0,0,0,0,0,1,0,violent,7,47
BRONX,3,1,0,0,49,36,25.1,0,0,0,0,0,1,0,violent,7,77
MANHATTAN,3,1,0,0,49,36,25.1,0,0,0,0,0,1,0,other,7,32
QUEENS,3,1,1,0,40,33,16.1,1,0,0,0,0,0,0,theft_property,3,55
BROOKLYN,3,1,0,0,49,36,25.1,0,0,0,0,0,1,0,other,7,81
MANHATTAN,3,1,0,0,47,33,13,0,0,0,0,0,0,0,other,2,22
BROOKLYN,3,1,0,0,51,35,12.1,0,0,0,0,0,0,0,other,7,71
MANHATTAN,3,1,0,0,43,28,16.1,0,0,0,0,0,0,0,other,1,43
BROOKLYN,3,1,1,1,39,33,21.9,1,1,0,0,0,0,0,other,4,32
QUEENS,3,1,0,0,50,34,21,0,0,0,0,0,0,0,violent,2,56
STATEN ISLAND,3,1,0,0,49,36,25.1,0,0,0,0,0,1,0,violent,7,13
QUEENS,3,1,1,0,44,34,21,1,0,0,0,0,0,0,theft_property,6,19
MANHATTAN,3,1,0,0,40,31,17,0,0,0,0,0,0,0,other,7,29
BROOKLYN,3,1,0,0,39,33,14.1,0,0,0,0,0,0,0,theft_property,5,85
BRONX,3,1,0,0,43,33,16.1,0,0,0,0,0,0,0,other,2,32
MANHATTAN,3,1,0,0,48,27,17,0,0,0,0,0,0,0,theft_property,7,54
MANHATTAN,3,1,0,0,40,30,19.9,0,0,0,0,0,0,0,other,6,57
MANHATTAN,3,1,0,0,47,33,13,0,0,0,0,0,0,0,violent,2,46
BROOKLYN,3,1,0,0,43,28,16.1,0,0,0,0,0,0,0,violent,1,60
MANHATTAN,3,1,0,0,49,36,25.1,0,0,0,0,0,1,0,theft_property,7,76
QUEENS,3,1,0,0,45,32,13,0,0,0,0,0,0,0,violent,1,55
MANHATTAN,3,1,0,0,50,34,21,0,0,0,0,0,0,0,violent,2,50
QUEENS,3,1,0,0,51,35,12.1,0,0,0,0,0,0,0,theft_property,7,40
QUEENS,3,1,1,0,44,34,21,1,0,0,0,0,0,0,other,6,29
QUEENS,3,1,0,0,40,31,17,0,0,0,0,0,0,0,other,7,40
MANHATTAN,3,1,0,0,39,30,16.1,0,0,0,0,0,0,0,violent,3,75
BROOKLYN,3,1,0,0,41,31,19.9,1,0,0,0,0,0,0,other,4,65
STATEN ISLAND,3,1,1,1,39,33,21.9,1,1,0,0,0,0,0,violent,4,9
BRONX,3,1,1,1,39,31,21.9,1,1,0,0,0,0,0,theft_property,4,32
MANHATTAN,3,0,0,0,47,34,10.1,1,0,0,0,0,0,0,other,3,57
MANHATTAN,3,0,0,0,62,44,15,1,0,0,0,0,1,0,violent,6,54
STATEN ISLAND,3,1,0,0,50,32,14.1,1,0,0,0,0,1,0,violent,5,15
QUEENS,3,1,0,0,50,34,21,0,0,0,0,0,0,0,other,2,32
BRONX,3,1,1,0,44,34,21,1,0,0,0,0,0,0,other,6,41
QUEENS,3,1,0,0,47,33,13,0,0,0,0,0,0,0,theft_property,2,42
BRONX,3,1,0,0,45,32,13,0,0,0,0,0,0,0,other,1,26
STATEN ISLAND,3,0,0,0,53,49,8.9,1,0,0,0,0,1,0,other,5,10
QUEENS,3,1,0,0,44,34,21.9,0,0,0,0,0,0,0,other,1,21
STATEN ISLAND,3,1,0,0,41,31,19.9,1,0,0,0,0,0,0,theft_property,4,9
BROOKLYN,3,0,0,0,47,34,10.1,1,0,0,0,0,0,0,violent,3,95
MANHATTAN,3,1,0,0,48,32,17,0,0,0,0,0,0,0,violent,5,72
QUEENS,3,1,0,0,45,33,19.9,0,0,0,0,0,0,0,other,1,36
MANHATTAN,3,0,0,0,62,44,15,1,0,0,0,0,1,0,other,6,38
BRONX,3,1,0,0,50,34,21,0,0,0,0,0,0,0,theft_property,2,50
MANHATTAN,3,0,0,0,47,34,10.1,1,0,0,0,0,0,0,violent,3,69
QUEENS,3,1,1,1,39,33,21.9,1,1,0,0,0,0,0,theft_property,4,26
BRONX,3,1,0,0,40,31,17,0,0,0,0,0,0,0,other,7,31
STATEN ISLAND,3,1,0,0,41,31,19.9,1,0,0,0,0,0,0,violent,4,21
STATEN ISLAND,3,0,0,0,47,34,10.1,1,0,0,0,0,0,0,other,3,4
BRONX,3,1,0,0,43,32,17,1,0,0,0,0,0,0,theft_property,2,41
BRONX,3,1,0,0,42,30,17,0,0,0,0,0,0,0,other,6,37
BROOKLYN,3,1,0,0,50,34,21,0,0,0,0,0,0,0,violent,2,60
BROOKLYN,3,1,0,0,58,39,16.1,0,0,0,0,0,0,0,other,7,53
QUEENS,3,1,0,0,44,34,21.9,0,0,0,0,0,0,0,violent,1,42
STATEN ISLAND,3,1,1,1,39,33,21.9,1,1,0,0,0,0,0,theft_property,4,8
QUEENS,3,1,0,0,51,35,12.1,0,0,0,0,0,0,0,other,7,46
MANHATTAN,3,0,0,0,62,44,15,1,0,0,0,0,1,0,theft_property,6,70
BRONX,3,1,0,0,58,39,16.1,0,0,0,0,0,0,0,other,7,30
QUEENS,3,1,0,0,48,32,17,0,0,0,0,0,0,0,violent,5,72
QUEENS,3,1,0,0,58,39,16.1,0,0,0,0,0,0,0,theft_property,7,29
QUEENS,3,1,0,0,50,34,21,0,0,0,0,0,0,0,theft_property,2,34
STATEN ISLAND,3,1,0,0,48,32,17,0,0,0,0,0,0,0,violent,5,16
BRONX,3,1,0,0,49,35,14.1,0,0,0,0,0,0,0,other,6,36
BROOKLYN,3,1,0,0,47,33,13,0,0,0,0,0,0,0,violent,2,83
BRONX,3,1,0,0,40,30,19.9,0,0,0,0,0,0,0,other,6,33
BROOKLYN,3,1,0,0,44,34,21.9,0,0,0,0,0,0,0,other,1,46
STATEN ISLAND,3,0,0,0,62,44,15,1,0,0,0,0,1,0,violent,6,7
STATEN ISLAND,3,1,1,0,40,33,16.1,1,0,0,0,0,0,0,theft_property,3,11
STATEN ISLAND,3,1,0,0,47,33,13,0,0,0,0,0,0,0,violent,2,7
MANHATTAN,3,0,0,0,47,32,15,0,0,0,0,0,0,0,other,3,49
STATEN ISLAND,3,1,0,0,48,32,17,0,0,0,0,0,0,0,theft_property,5,7
STATEN ISLAND,3,1,0,0,41,31,19.9,1,0,0,0,0,0,0,other,4,14
STATEN ISLAND,3,1,0,0,48,32,17,0,0,0,0,0,0,0,other,5,13
QUEENS,3,1,1,0,60,44,13,1,0,0,0,0,0,0,theft_property,5,72
BRONX,3,1,1,1,39,33,21.9,1,1,0,0,0,0,0,other,4,22
STATEN ISLAND,3,1,0,0,43,28,16.1,0,0,0,0,0,0,0,other,1,8
QUEENS,3,1,0,0,45,33,19.9,0,0,0,0,0,0,0,theft_property,1,19
STATEN ISLAND,3,1,0,0,45,33,19.9,0,0,0,0,0,0,0,other,1,6
BROOKLYN,3,1,0,0,39,30,16.1,0,0,0,0,0,0,0,other,3,59
STATEN ISLAND,3,1,0,0,49,35,14.1,0,0,0,0,0,0,0,theft_property,6,7
BRONX,3,1,0,0,41,31,19.9,1,0,0,0,0,0,0,theft_property,4,45
BROOKLYN,3,1,0,0,43,28,16.1,0,0,0,0,0,0,0,other,1,51
MANHATTAN,3,1,1,1,39,31,21.9,1,1,0,0,0,0,0,violent,4,36
QUEENS,3,1,0,0,43,28,16.1,0,0,0,0,0,0,0,other,1,37
QUEENS,3,1,0,0,43,28,16.1,0,0,0,0,0,0,0,theft_property,1,35
STATEN ISLAND,3,1,0,0,48,27,17,0,0,0,0,0,0,0,theft_property,7,6
STATEN ISLAND,3,1,0,0,47,33,13,0,0,0,0,0,0,0,other,2,8
QUEENS,3,1,0,0,50,32,14.1,1,0,0,0,0,1,0,other,5,30
STATEN ISLAND,3,1,0,0,40,30,19.9,0,0,0,0,0,0,0,violent,6,16
BRONX,3,1,0,0,51,35,12.1,0,0,0,0,0,0,0,theft_property,7,29
STATEN ISLAND,3,1,1,0,40,33,16.1,1,0,0,0,0,0,0,other,3,7
STATEN ISLAND,3,1,0,0,50,34,21,0,0,0,0,0,0,0,violent,2,14
STATEN ISLAND,3,1,0,0,45,33,19.9,0,0,0,0,0,0,0,violent,1,9
BROOKLYN,3,1,1,0,44,34,21,1,0,0,0,0,0,0,other,6,47
BROOKLYN,3,1,0,0,49,36,25.1,0,0,0,0,0,1,0,theft_property,7,49
BRONX,3,1,0,0,43,32,17,1,0,0,0,0,0,0,other,2,31
BRONX,3,1,0,0,44,34,21.9,0,0,0,0,0,0,0,theft_property,1,40
STATEN ISLAND,3,1,0,0,45,32,13,0,0,0,0,0,0,0,violent,1,13
STATEN ISLAND,3,1,0,0,58,39,16.1,0,0,0,0,0,0,0,violent,7,14
STATEN ISLAND,3,1,0,0,44,34,21.9,0,0,0,0,0,0,0,other,1,8
STATEN ISLAND,3,0,0,0,47,32,15,0,0,0,0,0,0,0,theft_property,3,5
STATEN ISLAND,3,1,0,0,42,30,17,0,0,0,0,0,0,0,other,6,7
QUEENS,3,1,1,1,39,31,21.9,1,1,0,0,0,0,0,other,4,23
STATEN ISLAND,3,1,1,1,39,31,21.9,1,1,0,0,0,0,0,theft_property,4,9
STATEN ISLAND,3,1,0,0,51,35,12.1,0,0,0,0,0,0,0,theft_property,7,2
STATEN ISLAND,3,0,0,0,62,44,15,1,0,0,0,0,1,0,other,6,7
STATEN ISLAND,3,1,0,0,39,33,14.1,0,0,0,0,0,0,0,other,5,8
STATEN ISLAND,3,0,0,0,52,38,12.1,1,0,0,0,0,0,0,violent,4,13
QUEENS,3,1,1,0,60,44,13,1,0,0,0,0,0,0,other,5,45
QUEENS,3,1,1,1,39,33,21.9,1,1,0,0,0,0,0,other,4,20
STATEN ISLAND,3,1,0,0,48,27,17,0,0,0,0,0,0,0,violent,7,4
STATEN ISLAND,3,1,0,0,44,34,21.9,0,0,0,0,0,0,0,theft_property,1,5
QUEENS,3,1,0,0,43,32,17,1,0,0,0,0,0,0,other,2,32
STATEN ISLAND,3,1,1,0,44,34,21,1,0,0,0,0,0,0,other,6,5
STATEN ISLAND,3,1,0,0,49,35,14.1,0,0,0,0,0,0,0,other,6,9
STATEN ISLAND,3,1,0,0,45,32,13,0,0,0,0,0,0,0,theft_property,1,6
STATEN ISLAND,3,0,0,0,52,38,12.1,1,0,0,0,0,0,0,theft_property,4,9
STATEN ISLAND,3,1,0,0,40,31,17,0,0,0,0,0,0,0,violent,7,5
STATEN ISLAND,3,1,0,0,50,34,21,0,0,0,0,0,0,0,theft_property,2,7
STATEN ISLAND,3,1,0,0,42,30,17,0,0,0,0,0,0,0,violent,6,15
STATEN ISLAND,3,1,0,0,43,32,17,1,0,0,0,0,0,0,violent,2,14
STATEN ISLAND,3,1,0,0,58,39,16.1,0,0,0,0,0,0,0,other,7,12
STATEN ISLAND,3,1,0,0,43,32,17,1,0,0,0,0,0,0,theft_property,2,12
STATEN ISLAND,3,0,0,0,47,32,15,0,0,0,0,0,0,0,other,3,12
BRONX,3,1,1,0,60,44,13,1,0,0,0,0,0,0,theft_property,5,54
STATEN ISLAND,3,1,0,0,43,32,17,1,0,0,0,0,0,0,other,2,6
STATEN ISLAND,3,1,1,1,39,31,21.9,1,1,0,0,0,0,0,other,4,2
MANHATTAN,3,1,1,0,60,44,13,1,0,0,0,0,0,0,other,5,104
STATEN ISLAND,3,1,0,0,39,30,16.1,0,0,0,0,0,0,0,other,3,7
STATEN ISLAND,3,1,0,0,43,33,16.1,0,0,0,0,0,0,0,theft_property,2,7
STATEN ISLAND,3,1,1,0,44,34,21,1,0,0,0,0,0,0,theft_property,6,5
STATEN ISLAND,3,1,0,0,39,33,14.1,0,0,0,0,0,0,0,theft_property,5,6
STATEN ISLAND,3,1,0,0,45,33,19.9,0,0,0,0,0,0,0,theft_property,1,5
STATEN ISLAND,3,1,0,0,40,30,19.9,0,0,0,0,0,0,0,other,6,10
STATEN ISLAND,3,1,0,0,42,30,17,0,0,0,0,0,0,0,theft_property,6,6
STATEN ISLAND,3,1,0,0,40,31,17,0,0,0,0,0,0,0,theft_property,7,7
STATEN ISLAND,3,1,0,0,50,32,14.1,1,0,0,0,0,1,0,theft_property,5,4
BROOKLYN,3,1,1,0,60,44,13,1,0,0,0,0,0,0,other,5,60
BROOKLYN,3,1,1,0,60,44,13,1,0,0,0,0,0,0,theft_property,5,99
BRONX,3,1,1,0,60,44,13,1,0,0,0,0,0,0,violent,5,108
STATEN ISLAND,3,1,0,0,45,32,13,0,0,0,0,0,0,0,other,1,2
MANHATTAN,3,1,1,0,60,44,13,1,0,0,0,0,0,0,violent,5,83
STATEN ISLAND,3,1,0,0,43,28,16.1,0,0,0,0,0,0,0,theft_property,1,7
STATEN ISLAND,3,1,0,0,49,36,25.1,0,0,0,0,0,1,0,theft_property,7,1
STATEN ISLAND,3,0,0,0,52,38,12.1,1,0,0,0,0,0,0,other,4,3
BROOKLYN,12,1,1,0,61,50,14.1,1,0,0,0,0,0,0,theft_property,3,102
MANHATTAN,12,0,0,0,38,32,8.9,0,0,0,0,0,0,0,violent,1,61
BRONX,12,1,0,0,44,37,17,0,0,0,0,0,0,0,violent,5,75
MANHATTAN,12,1,0,0,59,40,16.1,0,0,0,0,0,0,0,violent,4,85
MANHATTAN,12,1,0,0,44,37,17,0,0,0,0,0,0,0,theft_property,5,128
MANHATTAN,12,0,0,0,47,34,13,1,0,0,0,0,1,0,violent,2,65
BRONX,12,1,0,0,52,42,12.1,0,0,0,0,0,0,0,violent,6,105
MANHATTAN,12,0,0,0,48,39,12.1,0,0,0,0,0,0,0,other,7,45
MANHATTAN,12,1,1,0,61,50,14.1,1,0,0,0,0,0,0,theft_property,3,144
BRONX,12,0,0,0,39,32,10.1,0,0,0,0,0,0,0,theft_property,5,54
BROOKLYN,12,0,0,0,39,34,12.1,0,0,0,0,0,0,0,violent,6,97
BRONX,12,1,0,0,24,17,14.1,0,0,0,0,0,0,0,other,4,22
BRONX,12,1,0,0,22,11,13,0,0,0,0,0,0,0,theft_property,6,41
BRONX,12,1,0,0,59,40,16.1,0,0,0,0,0,0,0,other,4,38
QUEENS,12,0,0,0,48,42,8.9,0,0,0,0,0,0,0,theft_property,1,37
BROOKLYN,12,1,0,0,39,29,15,1,0,0,0,0,1,0,other,1,43
BROOKLYN,12,1,0,0,39,23,17,0,0,0,0,0,0,0,theft_property,7,41
BRONX,12,1,0,0,22,11,13,0,0,0,0,0,0,0,violent,6,58
QUEENS,12,1,0,0,59,40,16.1,0,0,0,0,0,0,0,violent,4,55
BRONX,12,1,0,0,50,29,17,1,0,0,0,0,1,0,violent,3,79
BROOKLYN,12,0,0,0,48,39,12.1,0,0,0,0,0,0,0,other,7,68
BROOKLYN,12,0,0,0,50,35,10.1,1,0,0,0,0,0,0,other,6,37
QUEENS,12,1,0,0,44,37,17,0,0,0,0,0,0,0,other,5,44
BRONX,12,0,0,1,28,20,12.1,1,0,0,0,0,1,0,theft_property,6,50
STATEN ISLAND,3,1,1,0,60,44,13,1,0,0,0,0,0,0,violent,5,10
BROOKLYN,12,0,0,0,48,39,12.1,0,0,0,0,0,0,0,violent,7,97
STATEN ISLAND,12,1,0,0,31,20,21.9,0,0,0,0,0,1,0,violent,4,14
QUEENS,12,1,0,0,41,36,15,1,0,0,0,0,0,0,theft_property,1,29
QUEENS,12,1,0,0,18,11,17,0,0,0,0,0,0,0,theft_property,5,48
STATEN ISLAND,12,0,0,0,51,40,10.1,1,0,0,0,0,1,0,theft_property,2,16
MANHATTAN,12,0,0,0,39,34,12.1,0,0,0,0,0,0,0,theft_property,6,128
BRONX,12,1,0,0,41,33,13,0,0,0,0,0,0,0,violent,2,56
BRONX,12,1,0,0,31,20,21.9,0,0,0,0,0,1,0,other,4,27
BROOKLYN,12,0,1,0,48,38,13,1,0,0,0,0,0,0,violent,7,59
MANHATTAN,12,0,1,1,35,30,10.1,1,1,0,0,0,1,0,violent,7,72
BROOKLYN,12,1,0,0,31,20,21.9,0,0,0,0,0,1,0,other,4,51
QUEENS,12,1,0,0,41,36,15,1,0,0,0,0,0,0,other,1,27
BRONX,12,1,0,0,31,20,21.9,0,0,0,0,0,1,0,theft_property,4,48
MANHATTAN,12,1,0,1,32,22,16.1,1,0,0,0,0,1,0,violent,5,70
BRONX,12,0,0,0,48,39,12.1,0,0,0,0,0,0,0,violent,7,84
STATEN ISLAND,12,0,0,0,47,34,13,1,0,0,0,0,1,0,violent,2,7
QUEENS,12,1,0,0,41,33,13,0,0,0,0,0,0,0,other,2,30
QUEENS,12,1,0,1,32,22,16.1,1,0,0,0,0,1,0,violent,5,51
MANHATTAN,12,0,0,1,28,20,12.1,1,0,0,0,0,1,0,theft_property,6,104
MANHATTAN,12,1,0,0,55,45,16.1,0,0,0,0,0,0,0,theft_property,3,105
QUEENS,12,0,1,0,48,38,13,1,0,0,0,0,0,0,violent,7,40
QUEENS,12,0,0,0,47,34,13,1,0,0,0,0,1,0,other,2,37
QUEENS,12,1,0,0,18,11,17,0,0,0,0,0,0,0,violent,5,59
BROOKLYN,12,0,0,0,48,39,12.1,0,0,0,0,0,0,0,theft_property,7,68
STATEN ISLAND,12,1,0,0,22,11,13,0,0,0,0,0,0,0,theft_property,6,10
QUEENS,12,0,0,0,39,34,12.1,0,0,0,0,0,0,0,theft_property,6,50
MANHATTAN,12,1,0,0,31,20,21.9,0,0,0,0,0,1,0,other,4,44
QUEENS,12,0,0,0,51,40,10.1,1,0,0,0,0,1,0,violent,2,51
MANHATTAN,12,1,0,0,24,17,14.1,0,0,0,0,0,0,0,theft_property,4,101
MANHATTAN,12,0,0,0,39,34,12.1,0,0,0,0,0,0,0,other,6,35
BROOKLYN,12,0,1,1,35,30,10.1,1,1,0,0,0,1,0,violent,7,61
QUEENS,12,1,0,0,55,45,16.1,0,0,0,0,0,0,0,theft_property,3,56
BRONX,12,1,0,0,31,20,21.9,0,0,0,0,0,1,0,violent,4,95
STATEN ISLAND,12,1,0,0,59,40,16.1,0,0,0,0,0,0,0,violent,4,11
BRONX,12,1,0,0,39,23,17,0,0,0,0,0,0,0,theft_property,7,66
